dataelement,period,orgunit,categoryoptioncombo,attributeoptioncombo,value,storedby,lastupdated,comment,followup,deleted
ah_lshtm_4a4_datasharing_other,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,Yes,user1,2025-04-07T06:32:38.799+0000,,FALSE,null
ah_lshtm_4b1_datalinkage,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,Paper linkage (e.g. clinical data recorded on archived sample request/reporting form),user1,2025-04-07T06:32:41.480+0000,,FALSE,null
ah_d3,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,TRUE,user1,2025-04-07T06:32:55.814+0000,,FALSE,null
ah_d4,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,FALSE,user1,2025-04-07T06:32:56.810+0000,,FALSE,null
ah_sitedescription_4a1_EquipmentMaintenancePlan,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,FALSE,user1,2025-04-07T06:33:01.225+0000,,FALSE,null
ah_6e1_accreditation,2025S1,LAB11_Laboratory Name 11,HllvX50cXC0,HllvX50cXC0,FALSE,user1,2025-04-07T04:59:18.292+0000,,FALSE,null
ah_6e1_accreditation_plan,2025S1,LAB11_Laboratory Name 11,HllvX50cXC0,HllvX50cXC0,No change from current status,user1,2025-04-07T04:59:22.626+0000,,FALSE,null
ah_6f1_IQC,2025S1,LAB11_Laboratory Name 11,HllvX50cXC0,HllvX50cXC0,TRUE,user1,2025-04-07T04:59:28.430+0000,,FALSE,null
ah_6f2_referenceStrains,2025S1,LAB11_Laboratory Name 11,HllvX50cXC0,HllvX50cXC0,TRUE,user1,2025-04-07T04:59:29.397+0000,,FALSE,null
ah_lshtm_1b5_participateeqa,2025S1,LAB11_Laboratory Name 11,HllvX50cXC0,HllvX50cXC0,TRUE,user1,2025-04-07T04:59:31.874+0000,,FALSE,null
ah_6g1_EQAScheme_narrative,2025S1,LAB11_Laboratory Name 11,HllvX50cXC0,HllvX50cXC0,"UK AMR reference lab, Proficiency test",user1,2025-04-07T04:59:49.673+0000,,FALSE,null
ah_6g3_EQAScore,2025S1,LAB11_Laboratory Name 11,HllvX50cXC0,HllvX50cXC0,Satisfactory Performance,user1,2025-04-07T05:00:26.189+0000,,FALSE,null
ah_lshtm_3c2_isolatetransport_training,2025S1,LAB11_Laboratory Name 11,HllvX50cXC0,HllvX50cXC0,All staff,user1,2025-04-07T05:01:40.532+0000,,FALSE,null
ah_6i1_laboratoryResults,2025S1,LAB11_Laboratory Name 11,HllvX50cXC0,HllvX50cXC0,Paper log books,user1,2025-04-07T05:01:47.204+0000,,FALSE,null
ah_lshtm_4b1_datalinkage,2025S1,LAB11_Laboratory Name 11,HllvX50cXC0,HllvX50cXC0,Paper linkage (e.g. clinical data recorded on archived sample request/reporting form),user1,2025-04-07T05:02:46.176+0000,,FALSE,null
ah_lshtm_4b2_uniqueid,2025S1,LAB11_Laboratory Name 11,HllvX50cXC0,HllvX50cXC0,TRUE,user1,2025-04-07T05:02:52.441+0000,,FALSE,null
ah_d2,2025S1,LAB11_Laboratory Name 11,HllvX50cXC0,HllvX50cXC0,FALSE,user1,2025-04-07T05:03:12.172+0000,,FALSE,null
ah_d3,2025S1,LAB11_Laboratory Name 11,HllvX50cXC0,HllvX50cXC0,TRUE,user1,2025-04-07T05:03:13.106+0000,,FALSE,null
ah_d4,2025S1,LAB11_Laboratory Name 11,HllvX50cXC0,HllvX50cXC0,FALSE,user1,2025-04-07T05:03:14.008+0000,,FALSE,null
ah_sitedescription_4a1_EquipmentMaintenancePlan,2025S1,LAB11_Laboratory Name 11,HllvX50cXC0,HllvX50cXC0,FALSE,user1,2025-04-07T05:03:21.542+0000,,FALSE,null
ah_lshtm_3b1_biobanking,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,Yes,user1,2025-04-07T06:28:03.248+0000,,FALSE,null
ah_6g4_EQAreport,2025S1,LAB11_Laboratory Name 11,HllvX50cXC0,HllvX50cXC0,fOcIlLbh6de,user1,2025-04-07T05:01:14.064+0000,,FALSE,null
ah_lshtm_1b6_provideeqa,2025S1,LAB11_Laboratory Name 11,HllvX50cXC0,HllvX50cXC0,FALSE,user1,2025-04-07T05:01:14.729+0000,,FALSE,null
ah_lshtm_2d2_ast_training_othersites,2025S1,LAB11_Laboratory Name 11,HllvX50cXC0,HllvX50cXC0,Yes,user1,2025-04-07T05:01:36.173+0000,,FALSE,null
ah_lshtm_3c1_isolatetransport_sop,2025S1,LAB11_Laboratory Name 11,HllvX50cXC0,HllvX50cXC0,Yes,user1,2025-04-07T05:01:38.634+0000,,FALSE,null
ah_lshtm_4a1_datasubmitted_amrcc,2025S1,LAB11_Laboratory Name 11,HllvX50cXC0,HllvX50cXC0,"Yes, not anonymised",user1,2025-04-07T05:02:04.862+0000,,FALSE,null
ah_lshtm_4a2_datasubmitted_amrcc_freq,2025S1,LAB11_Laboratory Name 11,HllvX50cXC0,HllvX50cXC0,Every 3-6 months,user1,2025-04-07T05:02:13.267+0000,,FALSE,null
ah_lshtm_4a3_datasharing_guidelines,2025S1,LAB11_Laboratory Name 11,HllvX50cXC0,HllvX50cXC0,TRUE,user1,2025-04-07T05:02:17.840+0000,,FALSE,null
ah_6j5_dataSubmitActiveSurv,2025S1,LAB11_Laboratory Name 11,HllvX50cXC0,HllvX50cXC0,"Yes, after each round",user1,2025-04-07T05:02:31.362+0000,,FALSE,null
ah_6g1_EQAScheme,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,Vetcast PT,user1,2025-04-07T06:28:55.698+0000,,FALSE,null
ah_1a8_aquatic,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,TRUE,user1,2025-04-07T06:15:47.008+0000,,FALSE,null
ah_6b3_ast,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,TRUE,user1,2025-04-07T06:26:30.391+0000,,FALSE,null
ah_lshtm_2c1_ast_system,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,Disc diffusion,user1,2025-04-07T06:26:32.451+0000,,FALSE,null
ah_6d1_LQMS,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,TRUE,user1,2025-04-07T06:28:11.644+0000,,FALSE,null
ah_6g2_EQAdate,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,01/11/2024,user1,2025-04-07T06:29:44.103+0000,,FALSE,null
ah_3a1_sampleFood,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,FALSE,user1,2025-04-07T06:22:49.390+0000,,FALSE,null
ah_2a8_aquatic,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,TRUE,user1,2025-04-07T06:22:51.838+0000,,FALSE,null
ah_5a1_testAnimalFeed,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,FALSE,user1,2025-04-07T06:23:04.958+0000,,FALSE,null
ah_5a1_testAnimalFeed_plan,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,No change from current status,user1,2025-04-07T06:23:25.987+0000,,FALSE,null
ah_lshtm_1b4_qctraining_narrative,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,"Sample handling, collection, transportation, biosafety",user1,2025-04-07T06:24:23.655+0000,,FALSE,null
ah_5b3_sampleReceivalTraining,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,All staff,user1,2025-04-07T06:24:28.598+0000,,FALSE,null
ah_lshtm_2a1_transport_sop,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,TRUE,user1,2025-04-07T06:24:42.135+0000,,FALSE,null
ah_lshtm_2a2_transop_training,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,All staff,user1,2025-04-07T06:24:47.724+0000,,FALSE,null
ah_lshtm_2a3_transop_followed,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,All staff,user1,2025-04-07T06:24:50.020+0000,,FALSE,null
ah_6a1_bacteriologyAssessment,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,TRUE,user1,2025-04-07T06:25:07.456+0000,,FALSE,null
ah_6a2_assessmentTool,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,ISO 17025,user1,2025-04-07T06:25:11.745+0000,,FALSE,null
ah_6a3_assessmentConclusion,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,Satisfactory performance,user1,2025-04-07T06:25:22.715+0000,,FALSE,null
ah_6a4_correctAction_narrative,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,Calibration was introduced for Stomacher Machine,user1,2025-04-07T06:25:36.578+0000,,FALSE,null
ah_lshtm_2b1_ecoli,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user1,2025-04-07T06:25:47.958+0000,,FALSE,null
ah_lshtm_2b1_salmonella,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user1,2025-04-07T06:25:49.894+0000,,FALSE,null
ah_lshtm_2b1_enterococci,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,No,user1,2025-04-07T06:26:01.646+0000,,FALSE,null
ah_lshtm_2b1_campylobacter_plan,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,No change from current status,user1,2025-04-07T06:26:03.749+0000,,FALSE,null
ah_lshtm_2b1_others,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user1,2025-04-07T06:26:13.954+0000,,FALSE,null
ah_lshtm_3a4_isolatespecimen_linkage,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,Linked via paper records / logbooks,user1,2025-04-07T06:27:29.885+0000,,FALSE,null
ah_lshtm_3a5_isolates_inventory,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,Paper-based record / log book,user1,2025-04-07T06:27:32.734+0000,,FALSE,null
ah_6e1_accreditation,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,TRUE,user1,2025-04-07T06:28:32.412+0000,,FALSE,null
ah_6f1_IQC,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,TRUE,user1,2025-04-07T06:28:33.137+0000,,FALSE,null
ah_6f2_referenceStrains,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,TRUE,user1,2025-04-07T06:28:35.475+0000,,FALSE,null
ah_4a1_sampleEnvironment,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,FALSE,user1,2025-04-07T06:22:29.278+0000,,FALSE,null
ah_5b2_sampleReceivalSOP,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,TRUE,user1,2025-04-07T06:23:19.925+0000,,FALSE,null
ah_4a1_sampleEnvironment_plan,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,No change from current status,user1,2025-04-07T06:23:34.370+0000,,FALSE,null
ah_lshtm_1a1_guidelines,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,TRUE,user1,2025-04-07T06:24:12.844+0000,,FALSE,null
ah_lshtm_1b3_qc,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,TRUE,user1,2025-04-07T06:24:13.604+0000,,FALSE,null
ah_lshtm_1b4_qctraining,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,All staff,user1,2025-04-07T06:24:18.719+0000,,FALSE,null
ah_6c1_isolateStorage,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,TRUE,user1,2025-04-07T06:27:13.529+0000,,FALSE,null
ah_lshtm_3a2_freezer_backupupsreliable,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,Yes,user1,2025-04-07T06:27:22.631+0000,,FALSE,null
ah_lshtm_3a3_freezers_servicecontract,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,Yes,user1,2025-04-07T06:27:24.635+0000,,FALSE,null
ah_lshtm_1b2_soptraining,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,All staff,user1,2025-04-07T06:24:16.507+0000,,FALSE,null
ah_6a4_correctAction,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,TRUE,user1,2025-04-07T06:25:22.842+0000,,FALSE,null
ah_6b1_staph,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user1,2025-04-07T06:25:57.698+0000,,FALSE,null
ah_lshtm_2b1_campylobacter,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,No,user1,2025-04-07T06:25:59.417+0000,,FALSE,null
ah_6a2_listeria,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user1,2025-04-07T06:26:12.287+0000,,FALSE,null
ah_lshtm_2b2_bacid_automated,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,No,user1,2025-04-07T06:26:15.618+0000,,FALSE,null
ah_lshtm_2b2_bacid_automated_plan,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,No change from current status,user1,2025-04-07T06:26:18.467+0000,,FALSE,null
ah_lshtm_2c2_mic,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,"Other (e.g., automated methods)",user1,2025-04-07T06:26:40.088+0000,,FALSE,null
ah_lshtm_2c3_ast_sop,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,The latest CLSI standard,user1,2025-04-07T06:26:53.764+0000,,FALSE,null
ah_6i1_laboratoryResults_plan,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-13T11:32:15.059+0000,,FALSE,null
ah_6b4_isolateESBL,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,FALSE,user1,2025-04-07T06:26:59.691+0000,,FALSE,null
ah_6b5_isolateCarbapenemase,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,FALSE,user1,2025-04-07T06:27:02.932+0000,,FALSE,null
ah_6b4_isolateESBL_plan,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,No change from current status,user1,2025-04-07T06:27:05.641+0000,,FALSE,null
ah_6b5_isolateCarbapenemase_plan,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,No change from current status,user1,2025-04-07T06:27:07.361+0000,,FALSE,null
ah_lshtm_3a1_isolates_stored,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,In -20°C freezers,user1,2025-04-07T06:27:15.768+0000,,FALSE,null
ah_6c2_sampleStorageSOP,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,TRUE,user1,2025-04-07T06:27:20.179+0000,,FALSE,null
ah_lshtm_3b2_biobanking_freq,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,Every 3-6 months,user1,2025-04-07T06:28:04.863+0000,,FALSE,null
ah_6d3_LQMSassessment,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,TRUE,user1,2025-04-07T06:28:13.347+0000,,FALSE,null
ah_6d4_LQMSassessmentTool,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,IS0 17025,user1,2025-04-07T06:28:24.316+0000,,FALSE,null
ah_lshtm_1b5_participateeqa,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,TRUE,user1,2025-04-07T06:28:49.202+0000,,FALSE,null
ah_4b2_chemicalResidue,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,FALSE,user2,2025-01-13T11:05:35.457+0000,,FALSE,null
ah_4b3_antimicrobialResidue,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,FALSE,user2,2025-01-13T11:05:36.670+0000,,FALSE,null
ah_4b2_chemicalResidue_plan,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-13T11:05:39.936+0000,,FALSE,null
ah_4b3_antimicrobialResidue_plan,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-13T11:05:42.988+0000,,FALSE,null
ah_6c1_isolateStorage_plan,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-13T12:51:01.552+0000,,FALSE,null
ah_lshtm_4a4_datasharing_other_plan,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-13T12:55:18.732+0000,,FALSE,null
ah_6g3_EQAScore,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,Satisfactory performance,user1,2025-04-07T06:30:09.364+0000,,FALSE,null
ah_lshtm_2d2_ast_training_othersites_plan,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,No change from current status,user1,2025-04-07T06:31:32.116+0000,,FALSE,null
ah_lshtm_4a2_datasubmitted_amrcc_freq,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,Every 3-6 months,user1,2025-04-07T06:32:26.479+0000,,FALSE,null
ah_lshtm_4a3_datasharing_guidelines,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,TRUE,user1,2025-04-07T06:32:31.803+0000,,FALSE,null
ah_6j5_dataSubmitActiveSurv,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,"Yes, after each round",user1,2025-04-07T06:32:33.425+0000,,FALSE,null
ah_lshtm_4b2_uniqueid,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,TRUE,user1,2025-04-07T06:32:45.708+0000,,FALSE,null
ah_lshtm_4c_datasharing_policy,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,Yes,user1,2025-04-07T06:32:48.119+0000,,FALSE,null
ah_d1,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,TRUE,user1,2025-04-07T06:32:53.413+0000,,FALSE,null
ah_6d2_LQMSplan_plan,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-13T11:07:16.169+0000,,FALSE,null
ah_6d3_LQMSassessment_plan,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-13T11:07:19.595+0000,,FALSE,null
ah_6d4_LQMSassessmentTool_plan,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-13T11:07:23.070+0000,,FALSE,null
ah_lshtm_1b5_participateeqa_plan,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-13T11:07:36.258+0000,,FALSE,null
ah_6g1_EQAScheme,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,EQuAFRICA,user2,2025-01-13T11:08:39.792+0000,,FALSE,null
ah_6i3_AMRreport,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,TRUE,user1,2025-04-07T06:31:58.460+0000,,FALSE,null
ah_6i4_AMRreportFreq,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,Every 3-6 months,user1,2025-04-07T06:32:10.584+0000,,FALSE,null
ah_lshtm_4a1_datasubmitted_amrcc,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,"Yes, not anonymised",user1,2025-04-07T06:32:24.086+0000,,FALSE,null
ah_d2,2025S1,LAB17_Laboratory Name 17,HllvX50cXC0,HllvX50cXC0,FALSE,user1,2025-04-07T06:32:54.651+0000,,FALSE,null
ah_6g3_EQAScore_planQuarter,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,2025Q1,user2,2025-01-13T11:13:21.559+0000,,FALSE,null
ah_lshtm_4b2_uniqueid_plan,2024S2,LAB15_Laboratory Name 15,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-13T16:22:23.540+0000,,FALSE,null
ah_lshtm_4c_datasharing_policy_plan,2024S2,LAB15_Laboratory Name 15,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-13T16:22:34.056+0000,,FALSE,null
ah_4a5_sewage_planQuarter,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,2025Q2,user2,2025-01-13T11:02:21.876+0000,,FALSE,null
ah_4a7_surfaceWater_planQuarter,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,2025Q2,user2,2025-01-13T11:03:29.625+0000,,FALSE,null
ah_1a5_largeRuminant_plan,2024S2,LAB15_Laboratory Name 15,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-13T15:31:59.048+0000,,FALSE,null
ah_1a7_horses_plan,2024S2,LAB15_Laboratory Name 15,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-13T15:32:05.572+0000,,FALSE,null
ah_2a2_samplePassiveCompanion,2024S2,LAB15_Laboratory Name 15,HllvX50cXC0,HllvX50cXC0,FALSE,user2,2025-01-13T15:32:25.943+0000,,FALSE,null
ah_2a2_samplePassiveCompanion_plan,2024S2,LAB15_Laboratory Name 15,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-13T15:32:29.650+0000,,FALSE,null
ah_2a4_pigs,2024S2,LAB15_Laboratory Name 15,HllvX50cXC0,HllvX50cXC0,FALSE,user2,2025-01-13T15:32:32.860+0000,,FALSE,null
ah_2a5_largeRuminant,2024S2,LAB15_Laboratory Name 15,HllvX50cXC0,HllvX50cXC0,FALSE,user2,2025-01-13T15:32:55.513+0000,,FALSE,null
ah_3a2_chicken,2024S2,LAB15_Laboratory Name 15,HllvX50cXC0,HllvX50cXC0,TRUE,user2,2025-01-13T15:40:57.807+0000,,FALSE,null
ah_3a4_pork,2024S2,LAB15_Laboratory Name 15,HllvX50cXC0,HllvX50cXC0,TRUE,user2,2025-01-13T15:41:19.369+0000,,FALSE,null
ah_3a5_beef,2024S2,LAB15_Laboratory Name 15,HllvX50cXC0,HllvX50cXC0,TRUE,user2,2025-01-13T15:41:22.014+0000,,FALSE,null
ah_3a6_smallRuminant,2024S2,LAB15_Laboratory Name 15,HllvX50cXC0,HllvX50cXC0,TRUE,user2,2025-01-13T15:41:23.425+0000,,FALSE,null
ah_3a8_aquatic,2024S2,LAB15_Laboratory Name 15,HllvX50cXC0,HllvX50cXC0,FALSE,user2,2025-01-13T15:42:40.818+0000,,FALSE,null
ah_4b1_bacteriology_plan,2024S2,LAB15_Laboratory Name 15,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-13T15:46:21.436+0000,,FALSE,null
ah_4b2_chemicalResidue_plan,2024S2,LAB15_Laboratory Name 15,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-13T15:46:23.934+0000,,FALSE,null
ah_4a1_sampleEnvironment_planQuarter,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,2025Q2,user2,2025-01-13T11:02:02.074+0000,,FALSE,null
ah_4a8_tapWater,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,FALSE,user2,2025-01-13T11:03:50.855+0000,,FALSE,null
ah_4a9_commercialWater_plan,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-13T11:04:01.127+0000,,FALSE,null
ah_3a1_sampleFood_plan,2024S2,LAB15_Laboratory Name 15,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-13T15:41:37.336+0000,,FALSE,null
ah_3a2_chicken_plan,2024S2,LAB15_Laboratory Name 15,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-13T15:41:40.267+0000,,FALSE,null
ah_6g3_EQAScore_planComment,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,Route cause analysis developed and corrective action taken,user2,2025-01-13T11:13:18.380+0000,,FALSE,null
ah_lshtm_2d1_astsop_training_plan,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2025-01-13T11:14:57.802+0000,,FALSE,null
ah_4b1_bacteriology_planComment,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,Develop SoP,user2,2025-01-13T11:05:35.457+0000,,FALSE,null
ah_lshtm_1b4_qctraining_plan,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-13T11:05:55.320+0000,,FALSE,null
ah_lshtm_3c2_isolatetransport_training_narrative,2024S2,LAB15_Laboratory Name 15,HllvX50cXC0,HllvX50cXC0,Always we provide training on AMR during quarterly mentorship  visits,user2,2025-01-13T16:19:23.422+0000,,FALSE,null
ah_lshtm_1b4_qctraining_planQuarter,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,2025Q2,user2,2025-01-13T13:48:39.019+0000,,FALSE,null
ah_lshtm_1b2_soptraining_planQuarter,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,2025Q2,user2,2025-01-13T13:48:47.299+0000,,FALSE,null
ah_6g3_EQAScore_plan,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2025-01-13T11:09:30.750+0000,,FALSE,null
ah_6g3_EQAScore_narrative,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,"Results were unacceptable , however more effort is needed to achieve 100%",user2,2025-01-13T11:36:48.344+0000,,FALSE,null
ah_4a8_tapWater_plan,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-13T11:03:57.519+0000,,FALSE,null
ah_4a2_farm_plan,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2025-01-13T11:01:44.880+0000,,FALSE,null
ah_4a2_farm_planQuarter,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,2025Q2,user2,2025-01-13T11:01:52.263+0000,,FALSE,null
ah_4a3_abattoir_plan,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-13T11:02:11.225+0000,,FALSE,null
ah_4a4_animalDrinkWater_plan,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-13T11:02:14.815+0000,,FALSE,null
ah_4b1_bacteriology_planQuarter,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,2025Q2,user2,2025-01-13T12:49:01.083+0000,,FALSE,null
ah_lshtm_3a1_isolates_stored_plan,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2025-01-13T12:51:04.578+0000,,FALSE,null
ah_6i1_laboratoryResults,2024S2,LAB16_Laboratory Name 16,HllvX50cXC0,HllvX50cXC0,Using WHONET,user2,2025-01-13T12:54:05.505+0000,,FALSE,null
