dataelement,period,orgunit,categoryoptioncombo,attributeoptioncombo,value,storedby,lastupdated,comment,followup,deleted
ah_2a4_pigs_plan,2024S1,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,No change from current status,user3,2024-07-23T14:25:16.621+0000,,FALSE,null
hh_1d2_guidelines_plan,2024S1,LAB04_Laboratory Name 4,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2024-07-24T12:22:46.727+0000,,FALSE,null
ah_6e1_accreditation_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2024-07-23T11:48:18.162+0000,,FALSE,null
ah_6e1_accreditation_planQuarter,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,2024Q4,user2,2024-07-23T11:48:31.947+0000,,FALSE,null
ah_6f1_IQC_planQuarter,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,2024Q4,user2,2024-07-23T11:51:03.300+0000,,FALSE,null
ah_6f2_referenceStrains_planQuarter,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,2024Q3,user2,2024-07-23T11:51:38.500+0000,,FALSE,null
ah_6g1_EQA_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2024-07-23T11:54:03.974+0000,,FALSE,null
ah_lshtm_1b5_participateeqa_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2024-07-23T11:52:36.721+0000,,FALSE,null
ah_6i3_AMRreport_planQuarter,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,2024Q3,user3,2024-07-23T12:56:21.081+0000,,FALSE,null
ah_6a4_correctAction_plan,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user3,2024-07-23T11:54:28.646+0000,,FALSE,null
ah_6g1_EQA_planQuarter,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,2024Q4,user2,2024-07-23T11:54:58.146+0000,,FALSE,null
ah_9b5_smallRuminant_postmortem,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,0,user2,2024-07-23T13:17:18.189+0000,,FALSE,null
ah_9b6_smallRuminant_other,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,0,user2,2024-07-23T13:17:19.213+0000,,FALSE,null
ah_6g2_EQAdate_planQuarter,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,2024Q4,user2,2024-07-23T11:57:09.162+0000,,FALSE,null
ah_6a4_correctAction_planQuarter,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,2024Q4,user3,2024-07-23T11:57:12.487+0000,,FALSE,null
ah_6g4_EQAreport_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2024-07-23T11:58:23.136+0000,,FALSE,null
ah_lshtm_1b6_provideeqa_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T11:59:02.478+0000,,FALSE,null
ah_6h1_ASTtrainingFrequency_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2024-07-23T12:01:53.505+0000,,FALSE,null
ah_lshtm_3c1_isolatetransport_sop_planQuarter,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,2024Q4,user2,2024-07-23T12:07:19.305+0000,,FALSE,null
ah_lshtm_2d2_ast_training_othersites_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T12:02:39.628+0000,,FALSE,null
hh_5b_datalinkage_plan,2024S1,LAB02_Laboratory Name 2,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T12:08:46.038+0000,,FALSE,null
ah_lshtm_3c2_isolatetransport_training_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2024-07-23T12:08:51.968+0000,,FALSE,null
ah_lshtm_3c2_isolatetransport_training_planQuarter,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,2024Q4,user2,2024-07-23T12:09:02.247+0000,,FALSE,null
ah_6i1_laboratoryResults_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2024-07-23T12:11:15.983+0000,,FALSE,null
ah_6i1_laboratoryResults_planQuarter,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,2024Q4,user2,2024-07-23T12:11:36.994+0000,,FALSE,null
hh_6a3_pps_plan,2024S1,LAB02_Laboratory Name 2,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T12:14:31.147+0000,,FALSE,null
hh_1b1_HospOrComm_planQuarter,2024S1,LAB05_Laboratory Name 5,HllvX50cXC0,HllvX50cXC0,2024Q3,user2,2024-07-23T14:02:13.179+0000,,FALSE,null
ah_6a3_assessmentConclusion_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T10:58:41.191+0000,,FALSE,null
ah_9a2_largeRuminant_milk_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T13:16:53.670+0000,,FALSE,null
ah_9a3_largeRuminant_urine_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T13:16:55.010+0000,,FALSE,null
ah_9a6_largeRuminant_other_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T13:16:58.140+0000,,FALSE,null
ah_9d6_poultry_other_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T13:19:44.200+0000,,FALSE,null
ah_9e1_horse_faecal_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T13:19:47.160+0000,,FALSE,null
ah_8b2_smallRuminant_milk_plan,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,No change from current status,user3,2024-07-23T13:19:47.285+0000,,FALSE,null
ah_8b3_smallRuminant_urine_plan,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,No change from current status,user3,2024-07-23T13:19:49.485+0000,,FALSE,null
ah_9e5_horse_postmortem_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T13:19:49.937+0000,,FALSE,null
ah_1a7_horses_plan,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,No change from current status,user3,2024-07-23T11:21:59.852+0000,,FALSE,null
ah_6g3_EQAScore,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No results of Q2 for EQA.,user2,2024-07-23T11:57:25.078+0000,,FALSE,null
ah_6g3_EQAScore_planQuarter,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,2024Q4,user2,2024-07-23T11:58:03.659+0000,,FALSE,null
ah_lshtm_2d1_astsop_training_planQuarter,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,2024Q3,user2,2024-07-23T12:00:09.422+0000,,FALSE,null
ah_3a2_chicken_plan,2024S1,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,No change from current status,user3,2024-07-23T14:34:18.586+0000,,FALSE,null
ah_3a4_pork_plan,2024S1,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,No change from current status,user3,2024-07-23T14:35:29.210+0000,,FALSE,null
ah_3a7_milk_planQuarter,2024S1,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,2025Q1,user3,2024-07-23T14:37:20.722+0000,,FALSE,null
ah_4b2_chemicalResidue,2024S1,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,TRUE,user1,2024-07-27T08:46:11.344+0000,,FALSE,null
ah_6a5_plannedTool_plan,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user3,2024-07-28T08:00:43.140+0000,,FALSE,null
ah_lshtm_2b3_bacid_system,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,NA,user3,2024-07-23T12:27:53.775+0000,,FALSE,null
ah_9b2_smallRuminant_milk,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,0,user2,2024-07-23T13:17:16.657+0000,,FALSE,null
ah_9b1_smallRuminant_faecal_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T13:17:32.183+0000,,FALSE,null
ah_9b2_smallRuminant_milk_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T13:17:33.538+0000,,FALSE,null
ah_9c3_pig_urine,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,0,user2,2024-07-23T13:18:14.638+0000,,FALSE,null
ah_9c6_pig_other,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,0,user2,2024-07-23T13:18:16.451+0000,,FALSE,null
ah_7a6_largeRuminant_other_plan,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,No change from current status,user3,2024-07-23T13:18:52.526+0000,,FALSE,null
ah_7b6_smallRuminant_other_plan,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,No change from current status,user3,2024-07-23T13:23:44.538+0000,,FALSE,null
ah_7c1_pig_faecal_plan,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,No change from current status,user3,2024-07-23T13:23:49.476+0000,,FALSE,null
ah_7c6_pig_other_plan,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,No change from current status,user3,2024-07-23T13:23:51.327+0000,,FALSE,null
ah_1a2_samplePassiveCompanion_plan,2024S1,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,No change from current status,user3,2024-07-23T14:17:20.241+0000,,FALSE,null
ah_6b3_ast_plan,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,No change from current status,user3,2024-07-28T08:14:49.367+0000,,FALSE,null
ah_lshtm_2b1_ecoli_plan,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user3,2024-07-23T12:15:05.640+0000,,FALSE,null
ah_9b3_smallRuminant_urine,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,0,user2,2024-07-23T13:17:17.241+0000,,FALSE,null
hh_1a1_guidelines_plan,2024S1,LAB02_Laboratory Name 2,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T09:11:19.095+0000,,FALSE,null
ah_4a4_animalDrinkWater_planQuarter,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,2024Q3,user2,2024-07-23T09:43:57.268+0000,,FALSE,null
ah_4a5_sewage_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2024-07-23T09:44:37.720+0000,,FALSE,null
hh_3a2_transop_training_plan,2024S1,LAB02_Laboratory Name 2,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2024-07-23T09:45:06.864+0000,,FALSE,null
ah_4a5_sewage_planQuarter,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,2024Q3,user2,2024-07-23T09:45:18.445+0000,,FALSE,null
ah_lshtm_2b1_salmonella_plan,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user3,2024-07-23T12:15:07.816+0000,,FALSE,null
ah_6i4_AMRreportFreq_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2024-07-23T12:15:08.077+0000,,FALSE,null
ah_lshtm_2b1_campylobacter_plan,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user3,2024-07-23T12:15:11.582+0000,,FALSE,null
ah_lshtm_2b1_enterococci_plan,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user3,2024-07-23T12:15:13.346+0000,,FALSE,null
ah_6i4_AMRreportFreq_planQuarter,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,2024Q4,user2,2024-07-23T12:16:08.767+0000,,FALSE,null
ah_lshtm_2b1_others_plan,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user3,2024-07-28T08:09:25.597+0000,,FALSE,null
ah_6b1_staph_plan,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user3,2024-07-23T12:15:09.605+0000,,FALSE,null
ah_9c5_pig_postmortem,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,0,user2,2024-07-23T13:18:15.529+0000,,FALSE,null
ah_9c1_pig_faecal_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T13:18:23.901+0000,,FALSE,null
ah_9c3_pig_urine_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T13:18:25.407+0000,,FALSE,null
ah_9c5_pig_postmortem_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T13:18:26.971+0000,,FALSE,null
ah_9c6_pig_other_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T13:18:28.741+0000,,FALSE,null
ah_7e1_aquaculture_postmortem_plan,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,No change from current status,user3,2024-07-23T13:19:20.095+0000,,FALSE,null
ah_7e6_aquaculture_other_plan,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,No change from current status,user3,2024-07-23T13:19:21.611+0000,,FALSE,null
ah_9d1_poultry_faecal,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,0,user2,2024-07-23T13:19:30.732+0000,,FALSE,null
ah_8a3_largeRuminant_urine_plan,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,No change from current status,user3,2024-07-23T13:19:33.306+0000,,FALSE,null
ah_8b4_smallRuminant_wound_plan,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,No change from current status,user3,2024-07-23T13:19:51.357+0000,,FALSE,null
ah_8b5_smallRuminant_postmortem_plan,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,No change from current status,user3,2024-07-23T13:19:54.778+0000,,FALSE,null
ah_7b1_smallRuminant_faecal_plan,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,No change from current status,user3,2024-07-23T13:23:39.706+0000,,FALSE,null
ah_lshtm_4a2_datasubmitted_amrcc_freq_planQuarter,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,2024Q4,user2,2024-07-23T12:30:59.382+0000,,FALSE,null
ah_lshtm_4a3_datasharing_guidelines_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2024-07-23T12:31:25.313+0000,,FALSE,null
ah_7a2_largeRuminant_milk,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,0,user2,2024-07-23T13:03:39.099+0000,,FALSE,null
ah_7b1_smallRuminant_faecal,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,0,user2,2024-07-23T13:03:45.052+0000,,FALSE,null
ah_7b6_smallRuminant_other_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T13:04:07.884+0000,,FALSE,null
ah_7c1_pig_faecal,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,0,user2,2024-07-23T13:05:03.682+0000,,FALSE,null
ah_7c6_pig_other,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,0,user2,2024-07-23T13:05:04.896+0000,,FALSE,null
ah_7c6_pig_other_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T13:05:22.040+0000,,FALSE,null
ah_7d2_poultry_postmortem,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,0,user2,2024-07-23T13:05:36.032+0000,,FALSE,null
ah_7d1_poultry_faecal_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T13:05:44.671+0000,,FALSE,null
ah_7d2_poultry_postmortem_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T13:05:46.249+0000,,FALSE,null
ah_lshtm_2c1_ast_system_plan,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user3,2024-07-23T12:37:25.069+0000,,FALSE,null
ah_lshtm_2c1_ast_system_planQuarter,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,2024Q3,user3,2024-07-23T12:38:31.597+0000,,FALSE,null
ah_6j5_dataSubmitActiveSurv_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2024-07-23T12:38:56.476+0000,,FALSE,null
ah_6j5_dataSubmitActiveSurv_planQuarter,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,2024Q4,user2,2024-07-23T12:39:04.513+0000,,FALSE,null
ah_lshtm_4a4_datasharing_other_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2024-07-23T12:41:26.334+0000,,FALSE,null
ah_lshtm_4b2_uniqueid,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,FALSE,user2,2024-07-23T12:43:18.988+0000,,FALSE,null
ah_lshtm_4b2_uniqueid_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T12:43:31.713+0000,,FALSE,null
ah_lshtm_4c_datasharing_policy_planQuarter,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,2024Q4,user2,2024-07-23T12:44:12.887+0000,,FALSE,null
ah_7b2_smallRuminant_milk,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,0,user2,2024-07-23T13:03:51.171+0000,,FALSE,null
hh_3c18_salmonella_typhi_plan,2024S1,LAB02_Laboratory Name 2,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T10:03:25.220+0000,,FALSE,null
ah_5a4_antimicrobialResidue,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,FALSE,user2,2024-07-23T10:04:02.481+0000,,FALSE,null
ah_4b1_bacteriology_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user2,2024-07-23T10:04:17.991+0000,,FALSE,null
ah_4b2_chemicalResidue_planQuarter,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,2024Q4,user2,2024-07-23T10:04:36.575+0000,,FALSE,null
hh_1b1_gender,2024S1,LAB02_Laboratory Name 2,HllvX50cXC0,HllvX50cXC0,NA,user2,2024-07-23T09:09:45.509+0000,,FALSE,null
hh_1a3_proforma_plan,2024S1,LAB02_Laboratory Name 2,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T09:12:50.411+0000,,FALSE,null
hh_1b1_gender_plan,2024S1,LAB02_Laboratory Name 2,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T09:14:34.204+0000,,FALSE,null
hh_1c1_clininvest_plan,2024S1,LAB02_Laboratory Name 2,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T09:19:10.530+0000,,FALSE,null
hh_1c2_clindetails,2024S1,LAB02_Laboratory Name 2,HllvX50cXC0,HllvX50cXC0,NA,user2,2024-07-23T09:20:07.334+0000,,FALSE,null
ah_2a4_pigs_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T09:20:34.356+0000,,FALSE,null
ah_2a5_largeRuminant_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T09:20:38.489+0000,,FALSE,null
hh_1d1_microbiology_result_plan,2024S1,LAB02_Laboratory Name 2,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T09:20:51.975+0000,,FALSE,null
hh_1c3_clindetailsrec_plan,2024S1,LAB02_Laboratory Name 2,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T09:20:54.069+0000,,FALSE,null
ah_9b3_smallRuminant_urine_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T13:17:34.967+0000,,FALSE,null
ah_9b5_smallRuminant_postmortem_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T13:17:36.561+0000,,FALSE,null
ah_9b6_smallRuminant_other_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T13:17:38.495+0000,,FALSE,null
ah_9c1_pig_faecal,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,0,user2,2024-07-23T13:18:13.440+0000,,FALSE,null
ah_7a1_largeRuminant_faecal_plan,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,Action to change (Please specify),user3,2024-07-23T13:18:39.352+0000,,FALSE,null
ah_1a8_aquatic_plan,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,No change from current status,user3,2024-07-23T11:22:54.871+0000,,FALSE,null
ah_6c1_isolateStorage,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,TRUE,user2,2024-07-23T11:23:42.612+0000,,FALSE,null
ah_6c1_isolateStorage_planQuarter,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,2024Q3,user2,2024-07-23T11:25:21.173+0000,,FALSE,null
hh_1e1_training_planQuarter,2024S1,LAB05_Laboratory Name 5,HllvX50cXC0,HllvX50cXC0,2024Q2,user2,2024-07-23T14:17:03.013+0000,,FALSE,null
ah_8a2_largeRuminant_milk,2024S1,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,5,user1,2024-07-27T11:07:56.866+0000,,FALSE,null
ah_8a4_largeRuminant_wound,2024S1,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,1,user1,2024-07-27T11:07:58.907+0000,,FALSE,null
ah_8d1_poultry_faecal,2024S1,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,4,user1,2024-07-27T11:08:36.173+0000,,FALSE,null
ah_8d5_poultry_postmortem,2024S1,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,6,user1,2024-07-27T11:08:43.289+0000,,FALSE,null
ah_4a5_sewage,2024S1,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,FALSE,user3,2024-07-23T08:54:00.204+0000,,FALSE,null
ah_4b4_integratedSurveillance,2024S1,LAB06_Laboratory Name 6,HllvX50cXC0,HllvX50cXC0,FALSE,user3,2024-07-23T08:54:01.400+0000,,FALSE,null
hh_3c11acinetobacter,2024S1,LAB02_Laboratory Name 2,HllvX50cXC0,HllvX50cXC0,"Yes, according to SOP",user2,2024-07-23T09:56:04.868+0000,,FALSE,null
ah_lshtm_2a3_transop_followed_planQuarter,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,2024Q3,user2,2024-07-23T10:53:14.124+0000,,FALSE,null
ah_sitedescription_4a2_EquipmentMaintenanceFreq,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,Every 3-6 months,user2,2024-07-23T12:59:08.591+0000,,FALSE,null
ah_6b3_ast_planQuarter,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,2025Q3,user2,2024-07-23T11:12:24.085+0000,,FALSE,null
ah_sitedescription_4a1_EquipmentMaintenancePlan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,TRUE,user2,2024-07-23T12:58:57.036+0000,,FALSE,null
ah_7b6_smallRuminant_other,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,0,user2,2024-07-23T13:04:02.666+0000,,FALSE,null
ah_8a1_largeRuminant_faecal,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,0,user2,2024-07-23T13:11:10.847+0000,,FALSE,null
ah_8a2_largeRuminant_milk,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,0,user2,2024-07-23T13:11:11.698+0000,,FALSE,null
ah_8b5_smallRuminant_postmortem,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,0,user2,2024-07-23T13:13:07.452+0000,,FALSE,null
ah_8b4_smallRuminant_wound,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,0,user2,2024-07-23T13:13:08.279+0000,,FALSE,null
ah_7e1_aquaculture_postmortem,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,0,user3,2024-07-23T13:13:08.360+0000,,FALSE,null
ah_8b2_smallRuminant_milk,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,0,user2,2024-07-23T13:13:09.771+0000,,FALSE,null
ah_7f2_wildlife_postmortem,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,0,user3,2024-07-23T13:13:15.161+0000,,FALSE,null
ah_8b6_smallRuminant_other_plan,2024S1,LAB09_Laboratory Name 9,HllvX50cXC0,HllvX50cXC0,No change from current status,user2,2024-07-23T13:13:17.436+0000,,FALSE,null
ah_7f6_wildlife_other,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,0,user3,2024-07-23T13:13:18.361+0000,,FALSE,null
ah_8b4_smallRuminant_wound,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,0,user3,2024-07-23T13:13:43.352+0000,,FALSE,null
ah_8b6_smallRuminant_other,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,0,user3,2024-07-23T13:13:48.160+0000,,FALSE,null
ah_8c4_pig_wound,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,0,user3,2024-07-23T13:13:53.751+0000,,FALSE,null
ah_8d6_poultry_other,2024S1,LAB07_Laboratory Name 7,HllvX50cXC0,HllvX50cXC0,0,user3,2024-07-23T13:14:04.151+0000,,FALSE,null
